guess,run,config,good,bad,%,recall,mca,ms
1st,26-66,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -cos -flucid,9.5,15.5,38.0,100.0,38.0,402.0
1st,75-110,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -minmax -cheb -flucid,9.5,15.5,38.0,100.0,38.0,420.0
1st,147-53,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -low -minmax -eucl -flucid,9.5,15.5,38.0,100.0,38.0,421.0
1st,289-1,-noclustering --nothreshold --niolocking -dynaclass -noise -norm -lpc -diff -flucid,9.5,15.5,38.0,100.0,38.0,431.0
1st,54-97,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -mink -flucid,9.5,15.5,38.0,100.0,38.0,444.0
1st,296-2,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -diff -flucid,9.5,15.5,38.0,100.0,38.0,446.0
1st,119-29,-noclustering --nothreshold --niolocking -dynaclass -noise -low -minmax -eucl -flucid,9.5,15.5,38.0,100.0,38.0,527.0
1st,113-84,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -cheb -flucid,9.0,16.0,36.0,100.0,36.0,213.0
1st,130-102,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -cheb -flucid,9.0,16.0,36.0,100.0,36.0,227.0
1st,108-81,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -cheb -flucid,9.0,16.0,36.0,100.0,36.0,325.0
1st,191-43,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -eucl -flucid,9.0,16.0,36.0,100.0,36.0,330.0
1st,155-114,-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -cheb -flucid,9.0,16.0,36.0,100.0,36.0,376.0
1st,190-42,-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -eucl -flucid,9.0,16.0,36.0,100.0,36.0,394.0
1st,107-80,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -bandstop -minmax -hamming -flucid,9.0,16.0,36.0,100.0,36.0,403.0
1st,286-10,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -eucl -flucid,9.0,16.0,36.0,100.0,36.0,404.0
1st,288-11,-noclustering --nothreshold --niolocking -dynaclass -silence -low -lpc -diff -flucid,9.0,16.0,36.0,100.0,36.0,410.0
1st,12-261,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -fft -mink -flucid,9.0,16.0,36.0,100.0,36.0,420.0
1st,3-201,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -fft -mink -flucid,9.0,16.0,36.0,100.0,36.0,422.0
1st,250-7,-noclustering --nothreshold --niolocking -dynaclass -silence -high -minmax -eucl -flucid,9.0,16.0,36.0,100.0,36.0,450.0
1st,224-4,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -diff -flucid,9.0,16.0,36.0,100.0,36.0,478.0
1st,193-46,-noclustering --nothreshold --niolocking -dynaclass -noise -band -minmax -mink -flucid,9.0,16.0,36.0,100.0,36.0,487.0
1st,10-253,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -aggr -mink -flucid,9.0,16.0,36.0,100.0,36.0,488.0
1st,96-68,-noclustering --nothreshold --niolocking -dynaclass -noise -bandstop -minmax -hamming -flucid,9.0,16.0,36.0,100.0,36.0,499.0
1st,185-37,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -band -minmax -mink -flucid,9.0,16.0,36.0,100.0,36.0,535.0
1st,8-234,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -aggr -mink -flucid,9.0,16.0,36.0,100.0,36.0,547.0
1st,285-9,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -high -fft -cos -flucid,9.0,16.0,36.0,100.0,36.0,675.0
1st,210-18,-noclustering --nothreshold --niolocking -dynaclass -silence -low -minmax -mink -flucid,8.5,16.5,34.0,100.0,34.0,338.0
1st,146-185,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -mink -flucid,8.5,16.5,34.0,100.0,34.0,347.0
1st,228-24,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -endp -lpc -cheb -flucid,8.5,16.5,34.0,100.0,34.0,378.0
1st,303-52,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -norm -minmax -mink -flucid,8.5,16.5,34.0,100.0,34.0,385.0
1st,287-48,-noclustering --nothreshold --niolocking -dynaclass -noise -norm -minmax -mink -flucid,8.5,16.5,34.0,100.0,34.0,389.0
1st,245-26,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -minmax -mink -flucid,8.5,16.5,34.0,100.0,34.0,389.0
1st,46-259,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -fft -eucl -flucid,8.5,16.5,34.0,100.0,34.0,392.0
1st,295-51,-noclustering --nothreshold --niolocking -dynaclass -noise -endp -lpc -cheb -flucid,8.5,16.5,34.0,100.0,34.0,392.0
1st,145-184,-noclustering --nothreshold --niolocking -dynaclass -silence -high -minmax -mink -flucid,8.5,16.5,34.0,100.0,34.0,406.0
1st,106-136,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -endp -minmax -mink -flucid,8.5,16.5,34.0,100.0,34.0,422.0
1st,99-133,-noclustering --nothreshold --niolocking -dynaclass -noise -norm -lpc -mink -flucid,8.5,16.5,34.0,100.0,34.0,422.0
1st,138-170,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -eucl -flucid,8.5,16.5,34.0,100.0,34.0,430.0
1st,77-312,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -norm -fft -eucl -flucid,8.5,16.5,34.0,100.0,34.0,435.0
1st,67-298,-noclustering --nothreshold --niolocking -dynaclass -silence -low -fft -diff -flucid,8.5,16.5,34.0,100.0,34.0,435.0
1st,43-250,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -fft -cheb -flucid,8.5,16.5,34.0,100.0,34.0,435.0
1st,66-295,-noclustering --nothreshold --niolocking -dynaclass -noise -norm -fft -eucl -flucid,8.5,16.5,34.0,100.0,34.0,439.0
1st,253-33,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -cheb -flucid,8.5,16.5,34.0,100.0,34.0,461.0
1st,273-41,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -low -minmax -diff -flucid,8.5,16.5,34.0,100.0,34.0,466.0
1st,104-135,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -mink -flucid,8.5,16.5,34.0,100.0,34.0,468.0
1st,89-123,-noclustering --nothreshold --niolocking -dynaclass -noise -endp -minmax -mink -flucid,8.5,16.5,34.0,100.0,34.0,470.0
1st,65-294,-noclustering --nothreshold --niolocking -dynaclass -silence -low -fft -eucl -flucid,8.5,16.5,34.0,100.0,34.0,475.0
1st,71-303,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -fft -eucl -flucid,8.5,16.5,34.0,100.0,34.0,476.0
1st,135-165,-noclustering --nothreshold --niolocking -dynaclass -noise -norm -lpc -eucl -flucid,8.5,16.5,34.0,100.0,34.0,478.0
1st,249-27,-noclustering --nothreshold --niolocking -dynaclass -noise -norm -lpc -cheb -flucid,8.5,16.5,34.0,100.0,34.0,481.0
1st,252-32,-noclustering --nothreshold --niolocking -dynaclass -noise -low -minmax -diff -flucid,8.5,16.5,34.0,100.0,34.0,492.0
1st,80-318,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -norm -fft -diff -flucid,8.5,16.5,34.0,100.0,34.0,500.0
1st,58-280,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -fft -eucl -flucid,8.5,16.5,34.0,100.0,34.0,504.0
1st,39-244,-noclustering --nothreshold --niolocking -dynaclass -silence -low -fft -cheb -flucid,8.5,16.5,34.0,100.0,34.0,513.0
1st,29-213,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -aggr -mink -flucid,8.5,16.5,34.0,100.0,34.0,526.0
1st,55-274,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -norm -fft -cheb -flucid,8.5,16.5,34.0,100.0,34.0,527.0
1st,84-326,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -aggr -eucl -flucid,8.5,16.5,34.0,100.0,34.0,531.0
1st,25-211,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -fft -mink -flucid,8.5,16.5,34.0,100.0,34.0,534.0
1st,59-281,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -aggr -cheb -flucid,8.5,16.5,34.0,100.0,34.0,535.0
1st,82-323,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -aggr -eucl -flucid,8.5,16.5,34.0,100.0,34.0,539.0
1st,177-90,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -mink -flucid,8.5,16.5,34.0,100.0,34.0,540.0
1st,72-304,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -fft -diff -flucid,8.5,16.5,34.0,100.0,34.0,547.0
1st,40-245,-noclustering --nothreshold --niolocking -dynaclass -noise -norm -fft -cheb -flucid,8.5,16.5,34.0,100.0,34.0,549.0
1st,21-196,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -fft -mink -flucid,8.5,16.5,34.0,100.0,34.0,560.0
1st,68-299,-noclustering --nothreshold --niolocking -dynaclass -noise -norm -fft -diff -flucid,8.5,16.5,34.0,100.0,34.0,562.0
1st,97-132,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -eucl -flucid,8.5,16.5,34.0,100.0,34.0,570.0
1st,159-57,-noclustering --nothreshold --niolocking -dynaclass -noise -low -lpc -mink -flucid,8.5,16.5,34.0,100.0,34.0,577.0
1st,79-316,-noclustering --nothreshold --niolocking -dynaclass -noise -norm -aggr -diff -flucid,8.5,16.5,34.0,100.0,34.0,579.0
1st,78-314,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -aggr -eucl -flucid,8.5,16.5,34.0,100.0,34.0,586.0
1st,124-153,-noclustering --nothreshold --niolocking -dynaclass -noise -low -lpc -eucl -flucid,8.5,16.5,34.0,100.0,34.0,589.0
1st,83-325,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -aggr -diff -flucid,8.5,16.5,34.0,100.0,34.0,592.0
1st,49-266,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -norm -aggr -eucl -flucid,8.5,16.5,34.0,100.0,34.0,611.0
1st,51-272,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -norm -aggr -diff -flucid,8.5,16.5,34.0,100.0,34.0,618.0
1st,30-214,-noclustering --nothreshold --niolocking -dynaclass -silence -low -aggr -cheb -flucid,8.5,16.5,34.0,100.0,34.0,629.0
1st,45-258,-noclustering --nothreshold --niolocking -dynaclass -silence -low -aggr -diff -flucid,8.5,16.5,34.0,100.0,34.0,629.0
1st,76-311,-noclustering --nothreshold --niolocking -dynaclass -noise -norm -aggr -eucl -flucid,8.5,16.5,34.0,100.0,34.0,635.0
1st,41-246,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -aggr -mink -flucid,8.5,16.5,34.0,100.0,34.0,642.0
1st,53-273,-noclustering --nothreshold --niolocking -dynaclass -noise -norm -aggr -cheb -flucid,8.5,16.5,34.0,100.0,34.0,644.0
1st,34-222,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -norm -aggr -cheb -flucid,8.5,16.5,34.0,100.0,34.0,654.0
1st,44-252,-noclustering --nothreshold --niolocking -dynaclass -silence -low -aggr -eucl -flucid,8.5,16.5,34.0,100.0,34.0,663.0
1st,325-15,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -minmax -diff -flucid,8.0,17.0,32.0,100.0,32.0,192.0
1st,359-35,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -minmax -diff -flucid,8.0,17.0,32.0,100.0,32.0,198.0
1st,337-21,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -minmax -diff -flucid,8.0,17.0,32.0,100.0,32.0,228.0
1st,341-23,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -minmax -diff -flucid,8.0,17.0,32.0,100.0,32.0,239.0
1st,125-269,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -fft -eucl -flucid,8.0,17.0,32.0,100.0,32.0,270.0
1st,404-55,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -fft -hamming -flucid,8.0,17.0,32.0,100.0,32.0,307.0
1st,351-28,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -cheb -flucid,8.0,17.0,32.0,100.0,32.0,327.0
1st,144-308,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -fft -eucl -flucid,8.0,17.0,32.0,100.0,32.0,334.0
1st,324-14,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -endp -minmax -hamming -flucid,8.0,17.0,32.0,100.0,32.0,344.0
1st,211-62,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -diff -flucid,8.0,17.0,32.0,100.0,32.0,349.0
1st,121-256,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -fft -eucl -flucid,8.0,17.0,32.0,100.0,32.0,353.0
1st,31-357,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -fft -mink -flucid,8.0,17.0,32.0,100.0,32.0,358.0
1st,133-290,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -fft -eucl -flucid,8.0,17.0,32.0,100.0,32.0,360.0
1st,109-232,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -fft -eucl -flucid,8.0,17.0,32.0,100.0,32.0,386.0
1st,102-223,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -aggr -eucl -flucid,8.0,17.0,32.0,100.0,32.0,396.0
1st,328-16,-noclustering --nothreshold --niolocking -dynaclass -silence -high -minmax -cheb -flucid,8.0,17.0,32.0,100.0,32.0,398.0
1st,129-284,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -aggr -eucl -flucid,8.0,17.0,32.0,100.0,32.0,400.0
1st,132-289,-noclustering --nothreshold --niolocking -dynaclass -silence -high -minmax -cos -flucid,8.0,17.0,32.0,100.0,32.0,403.0
1st,63-428,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -fft -mink -flucid,8.0,17.0,32.0,100.0,32.0,408.0
1st,90-208,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -aggr -eucl -flucid,8.0,17.0,32.0,100.0,32.0,415.0
1st,356-34,-noclustering --nothreshold --niolocking -dynaclass -noise -endp -minmax -hamming -flucid,8.0,17.0,32.0,100.0,32.0,415.0
1st,36-373,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -aggr -mink -flucid,8.0,17.0,32.0,100.0,32.0,415.0
1st,105-225,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -cos -flucid,8.0,17.0,32.0,100.0,32.0,416.0
1st,198-181,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -lpc -cheb -flucid,8.0,17.0,32.0,100.0,32.0,421.0
1st,375-47,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -fft -hamming -flucid,8.0,17.0,32.0,100.0,32.0,426.0
1st,139-301,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -aggr -eucl -flucid,8.0,17.0,32.0,100.0,32.0,450.0
1st,247-88,-noclustering --nothreshold --niolocking -dynaclass -silence -low -lpc -cheb -flucid,8.0,17.0,32.0,100.0,32.0,456.0
1st,304-109,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -cheb -flucid,8.0,17.0,32.0,100.0,32.0,459.0
1st,98-220,-noclustering --nothreshold --niolocking -dynaclass -silence -low -lpc -mink -flucid,8.0,17.0,32.0,100.0,32.0,462.0
1st,329-19,-noclustering --nothreshold --niolocking -dynaclass -noise -low -minmax -cheb -flucid,8.0,17.0,32.0,100.0,32.0,464.0
1st,212-63,-noclustering --nothreshold --niolocking -dynaclass -noise -endp -lpc -diff -flucid,8.0,17.0,32.0,100.0,32.0,466.0
1st,95-216,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -eucl -flucid,8.0,17.0,32.0,100.0,32.0,467.0
1st,153-328,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -aggr -eucl -flucid,8.0,17.0,32.0,100.0,32.0,470.0
1st,134-291,-noclustering --nothreshold --niolocking -dynaclass -silence -low -lpc -eucl -flucid,8.0,17.0,32.0,100.0,32.0,474.0
1st,47-396,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -fft -mink -flucid,8.0,17.0,32.0,100.0,32.0,480.0
1st,117-241,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -mink -flucid,8.0,17.0,32.0,100.0,32.0,480.0
1st,91-210,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -aggr -eucl -flucid,8.0,17.0,32.0,100.0,32.0,481.0
1st,42-389,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -aggr -mink -flucid,8.0,17.0,32.0,100.0,32.0,484.0
1st,339-22,-noclustering --nothreshold --niolocking -dynaclass -noise -band -minmax -cos -flucid,8.0,17.0,32.0,100.0,32.0,486.0
1st,354-31,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -band -minmax -cos -flucid,8.0,17.0,32.0,100.0,32.0,509.0
1st,152-327,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -fft -mink -flucid,8.0,17.0,32.0,100.0,32.0,513.0
1st,69-433,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -fft -mink -flucid,8.0,17.0,32.0,100.0,32.0,518.0
1st,149-320,-noclustering --nothreshold --niolocking -dynaclass -noise -norm -fft -mink -flucid,8.0,17.0,32.0,100.0,32.0,525.0
1st,85-460,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -aggr -mink -flucid,8.0,17.0,32.0,100.0,32.0,532.0
1st,28-351,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -aggr -mink -flucid,8.0,17.0,32.0,100.0,32.0,542.0
1st,297-106,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -bandstop -fft -eucl -flucid,8.0,17.0,32.0,100.0,32.0,543.0
1st,230-75,-noclustering --nothreshold --niolocking -dynaclass -noise -bandstop -fft -eucl -flucid,8.0,17.0,32.0,100.0,32.0,548.0
1st,367-39,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -low -minmax -cheb -flucid,8.0,17.0,32.0,100.0,32.0,554.0
1st,118-243,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -norm -fft -mink -flucid,8.0,17.0,32.0,100.0,32.0,568.0
1st,206-58,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -bandstop -aggr -eucl -flucid,8.0,17.0,32.0,100.0,32.0,594.0
1st,92-212,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -aggr -mink -flucid,8.0,17.0,32.0,100.0,32.0,596.0
1st,148-319,-noclustering --nothreshold --niolocking -dynaclass -silence -low -fft -mink -flucid,8.0,17.0,32.0,100.0,32.0,600.0
1st,154-330,-noclustering --nothreshold --niolocking -dynaclass -silence -low -aggr -mink -flucid,8.0,17.0,32.0,100.0,32.0,602.0
1st,242-85,-noclustering --nothreshold --niolocking -dynaclass -noise -high -fft -eucl -flucid,8.0,17.0,32.0,100.0,32.0,621.0
1st,88-206,-noclustering --nothreshold --niolocking -dynaclass -noise -norm -aggr -mink -flucid,8.0,17.0,32.0,100.0,32.0,714.0
1st,267-95,-noclustering --nothreshold --niolocking -dynaclass -noise -bandstop -aggr -eucl -flucid,8.0,17.0,32.0,100.0,32.0,719.0
1st,137-297,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -norm -aggr -mink -flucid,8.0,17.0,32.0,100.0,32.0,733.0
1st,223-69,-noclustering --nothreshold --niolocking -dynaclass -noise -high -aggr -eucl -flucid,8.0,17.0,32.0,100.0,32.0,762.0
1st,87-195,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -fft -eucl -flucid,8.0,17.0,32.0,100.0,32.0,835.0
1st,160-200,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -eucl -flucid,7.5,17.5,30.0,100.0,30.0,216.0
1st,174-239,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -eucl -flucid,7.5,17.5,30.0,100.0,30.0,224.0
1st,256-149,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -lpc -eucl -flucid,7.5,17.5,30.0,100.0,30.0,243.0
1st,262-154,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -lpc -eucl -flucid,7.5,17.5,30.0,100.0,30.0,278.0
1st,214-124,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -mink -flucid,7.5,17.5,30.0,100.0,30.0,279.0
1st,314-189,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -eucl -flucid,7.5,17.5,30.0,100.0,30.0,298.0
1st,22-474,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -fft -diff -flucid,7.5,17.5,30.0,100.0,30.0,325.0
1st,300-180,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -lpc -eucl -flucid,7.5,17.5,30.0,100.0,30.0,332.0
1st,162-205,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -fft -cheb -flucid,7.5,17.5,30.0,100.0,30.0,347.0
1st,178-242,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -fft -diff -flucid,7.5,17.5,30.0,100.0,30.0,352.0
1st,232-137,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -endp -lpc -diff -flucid,7.5,17.5,30.0,100.0,30.0,360.0
1st,236-139,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -lpc -eucl -flucid,7.5,17.5,30.0,100.0,30.0,367.0
1st,347-83,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -diff -flucid,7.5,17.5,30.0,100.0,30.0,368.0
1st,237-140,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -eucl -flucid,7.5,17.5,30.0,100.0,30.0,368.0
1st,631-49,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -diff -flucid,7.5,17.5,30.0,100.0,30.0,373.0
1st,52-623,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -fft -diff -flucid,7.5,17.5,30.0,100.0,30.0,379.0
1st,189-279,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -fft -cheb -flucid,7.5,17.5,30.0,100.0,30.0,384.0
1st,182-247,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -aggr -cheb -flucid,7.5,17.5,30.0,100.0,30.0,388.0
1st,298-177,-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -mink -flucid,7.5,17.5,30.0,100.0,30.0,394.0
1st,203-322,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -fft -diff -flucid,7.5,17.5,30.0,100.0,30.0,400.0
