guess,run,config,good,bad,%,recall,mca,ms
1st,11-289,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -fft -hamming -flucid,7.5,17.5,30.0,100.0,30.0,1188.0
1st,147-19,-noclustering --nothreshold --niolocking -dynaclass -silence -high -fft -eucl -flucid,7.5,17.5,30.0,100.0,30.0,1341.0
1st,129-11,-noclustering --nothreshold --niolocking -dynaclass -noise -high -minmax -eucl -flucid,7.5,17.5,30.0,100.0,30.0,1777.0
1st,299-7,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -lpc -mink -flucid,7.5,17.5,30.0,100.0,30.0,1809.0
1st,158-40,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -lpc -hamming -flucid,7.5,17.5,30.0,100.0,30.0,1812.0
1st,58-68,-noclustering --nothreshold --niolocking -dynaclass -noise -high -minmax -diff -flucid,7.5,17.5,30.0,100.0,30.0,1824.0
1st,104-93,-noclustering --nothreshold --niolocking -dynaclass -silence -band -lpc -eucl -flucid,7.5,17.5,30.0,100.0,30.0,1837.0
1st,2-728,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -low -minmax -eucl -flucid,7.5,17.5,30.0,100.0,30.0,1853.0
1st,39-124,-noclustering --nothreshold --niolocking -dynaclass -noise -high -minmax -cheb -flucid,7.5,17.5,30.0,100.0,30.0,1883.0
1st,1-741,-noclustering --nothreshold --niolocking -dynaclass -noise -low -minmax -eucl -flucid,7.5,17.5,30.0,100.0,30.0,1918.0
1st,143-21,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -high -minmax -eucl -flucid,7.5,17.5,30.0,100.0,30.0,1929.0
1st,21-165,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -high -minmax -cheb -flucid,7.5,17.5,30.0,100.0,30.0,1934.0
1st,66-85,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -high -minmax -diff -flucid,7.5,17.5,30.0,100.0,30.0,1981.0
1st,133-39,-noclustering --nothreshold --niolocking -dynaclass -silence -high -aggr -eucl -flucid,7.5,17.5,30.0,100.0,30.0,1985.0
1st,6-506,-noclustering --nothreshold --niolocking -dynaclass -noise -high -fft -cheb -flucid,7.5,17.5,30.0,100.0,30.0,2034.0
1st,90-57,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -bandstop -fft -eucl -flucid,7.5,17.5,30.0,100.0,30.0,2043.0
1st,55-78,-noclustering --nothreshold --niolocking -dynaclass -noise -bandstop -fft -eucl -flucid,7.5,17.5,30.0,100.0,30.0,2086.0
1st,17-230,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -band -lpc -cheb -flucid,7.5,17.5,30.0,100.0,30.0,2447.0
1st,43-70,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -bandstop -aggr -eucl -flucid,7.5,17.5,30.0,100.0,30.0,2617.0
1st,73-49,-noclustering --nothreshold --niolocking -dynaclass -noise -bandstop -aggr -eucl -flucid,7.5,17.5,30.0,100.0,30.0,2666.0
1st,44-181,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -cheb -flucid,7.0,18.0,28.0,100.0,28.0,296.0
1st,102-150,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -eucl -flucid,7.0,18.0,28.0,100.0,28.0,335.0
1st,79-120,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -eucl -flucid,7.0,18.0,28.0,100.0,28.0,344.0
1st,88-151,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -cheb -flucid,7.0,18.0,28.0,100.0,28.0,389.0
1st,162-83,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -fft -cheb -flucid,7.0,18.0,28.0,100.0,28.0,481.0
1st,112-84,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -fft -cheb -flucid,7.0,18.0,28.0,100.0,28.0,500.0
1st,258-17,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -fft -diff -flucid,7.0,18.0,28.0,100.0,28.0,548.0
1st,343-16,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -fft -diff -flucid,7.0,18.0,28.0,100.0,28.0,592.0
1st,132-65,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -aggr -cheb -flucid,7.0,18.0,28.0,100.0,28.0,871.0
1st,144-45,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -aggr -cheb -flucid,7.0,18.0,28.0,100.0,28.0,934.0
1st,47-188,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -fft -cheb -flucid,7.0,18.0,28.0,100.0,28.0,1173.0
1st,187-96,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -fft -cheb -flucid,7.0,18.0,28.0,100.0,28.0,1254.0
1st,295-14,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -fft -eucl -flucid,7.0,18.0,28.0,100.0,28.0,1276.0
1st,123-55,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -fft -diff -flucid,7.0,18.0,28.0,100.0,28.0,1290.0
1st,69-248,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -fft -diff -flucid,7.0,18.0,28.0,100.0,28.0,1291.0
1st,78-130,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -fft -diff -flucid,7.0,18.0,28.0,100.0,28.0,1310.0
1st,59-225,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -fft -cheb -flucid,7.0,18.0,28.0,100.0,28.0,1338.0
1st,120-50,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -lpc -hamming -flucid,7.0,18.0,28.0,100.0,28.0,1828.0
1st,618-9,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -lpc -cos -flucid,7.0,18.0,28.0,100.0,28.0,1859.0
1st,3-783,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -low -minmax -mink -flucid,7.0,18.0,28.0,100.0,28.0,1870.0
1st,5-719,-noclustering --nothreshold --niolocking -dynaclass -noise -low -minmax -mink -flucid,7.0,18.0,28.0,100.0,28.0,1873.0
1st,184-63,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -aggr -diff -flucid,7.0,18.0,28.0,100.0,28.0,1933.0
1st,100-216,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -aggr -diff -flucid,7.0,18.0,28.0,100.0,28.0,1952.0
1st,103-126,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -aggr -diff -flucid,7.0,18.0,28.0,100.0,28.0,1966.0
1st,75-160,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -aggr -cheb -flucid,7.0,18.0,28.0,100.0,28.0,2013.0
1st,149-43,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -aggr -cheb -flucid,7.0,18.0,28.0,100.0,28.0,2027.0
1st,216-18,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -aggr -eucl -flucid,7.0,18.0,28.0,100.0,28.0,2029.0
1st,80-218,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -aggr -cheb -flucid,7.0,18.0,28.0,100.0,28.0,2127.0
1st,189-81,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -high -lpc -hamming -flucid,7.0,18.0,28.0,100.0,28.0,2435.0
1st,127-82,-noclustering --nothreshold --niolocking -dynaclass -noise -bandstop -lpc -hamming -flucid,7.0,18.0,28.0,100.0,28.0,2466.0
1st,81-122,-noclustering --nothreshold --niolocking -dynaclass -noise -band -lpc -hamming -flucid,7.0,18.0,28.0,100.0,28.0,2474.0
1st,45-132,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -band -lpc -cos -flucid,7.0,18.0,28.0,100.0,28.0,2479.0
1st,27-500,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -band -lpc -eucl -flucid,7.0,18.0,28.0,100.0,28.0,2480.0
1st,84-170,-noclustering --nothreshold --niolocking -dynaclass -noise -band -lpc -cos -flucid,7.0,18.0,28.0,100.0,28.0,2500.0
1st,32-348,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -band -lpc -mink -flucid,7.0,18.0,28.0,100.0,28.0,2516.0
1st,185-69,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -bandstop -lpc -hamming -flucid,7.0,18.0,28.0,100.0,28.0,2542.0
1st,18-311,-noclustering --nothreshold --niolocking -dynaclass -noise -high -aggr -hamming -flucid,7.0,18.0,28.0,100.0,28.0,2588.0
1st,99-194,-noclustering --nothreshold --niolocking -dynaclass -noise -high -aggr -diff -flucid,7.0,18.0,28.0,100.0,28.0,2767.0
1st,51-334,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -minmax -eucl -flucid,6.5,18.5,26.0,100.0,26.0,218.0
1st,48-452,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -minmax -eucl -flucid,6.5,18.5,26.0,100.0,26.0,234.0
1st,41-447,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -minmax -eucl -flucid,6.5,18.5,26.0,100.0,26.0,279.0
1st,52-411,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -minmax -cos -flucid,6.5,18.5,26.0,100.0,26.0,293.0
1st,89-467,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -minmax -eucl -flucid,6.5,18.5,26.0,100.0,26.0,311.0
1st,138-141,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -cheb -flucid,6.5,18.5,26.0,100.0,26.0,327.0
1st,82-531,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -minmax -cos -flucid,6.5,18.5,26.0,100.0,26.0,329.0
1st,91-367,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -minmax -cos -flucid,6.5,18.5,26.0,100.0,26.0,346.0
1st,164-168,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -cheb -flucid,6.5,18.5,26.0,100.0,26.0,349.0
1st,74-336,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -minmax -cos -flucid,6.5,18.5,26.0,100.0,26.0,362.0
1st,186-178,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -fft -eucl -flucid,6.5,18.5,26.0,100.0,26.0,535.0
1st,290-86,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -aggr -diff -flucid,6.5,18.5,26.0,100.0,26.0,901.0
1st,265-59,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -aggr -diff -flucid,6.5,18.5,26.0,100.0,26.0,968.0
1st,498-23,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -lpc -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1011.0
1st,435-13,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -lpc -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1028.0
1st,478-27,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -lpc -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1030.0
1st,242-72,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -cheb -flucid,6.5,18.5,26.0,100.0,26.0,1046.0
1st,599-26,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -lpc -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1058.0
1st,26-629,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -endp -minmax -mink -flucid,6.5,18.5,26.0,100.0,26.0,1058.0
1st,22-598,-noclustering --nothreshold --niolocking -dynaclass -noise -endp -minmax -mink -flucid,6.5,18.5,26.0,100.0,26.0,1095.0
1st,634-41,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1107.0
1st,436-28,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1111.0
1st,335-56,-noclustering --nothreshold --niolocking -dynaclass -silence -high -minmax -mink -flucid,6.5,18.5,26.0,100.0,26.0,1122.0
1st,141-183,-noclustering --nothreshold --niolocking -dynaclass -silence -high -minmax -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1124.0
1st,196-179,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -aggr -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1153.0
1st,336-58,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -mink -flucid,6.5,18.5,26.0,100.0,26.0,1180.0
1st,170-214,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1182.0
1st,163-241,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -diff -flucid,6.5,18.5,26.0,100.0,26.0,1199.0
1st,352-60,-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -cheb -flucid,6.5,18.5,26.0,100.0,26.0,1199.0
1st,106-157,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -fft -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1202.0
1st,116-105,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -aggr -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1218.0
1st,136-208,-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -diff -flucid,6.5,18.5,26.0,100.0,26.0,1265.0
1st,257-92,-noclustering --nothreshold --niolocking -dynaclass -silence -band -fft -cheb -flucid,6.5,18.5,26.0,100.0,26.0,1280.0
1st,118-158,-noclustering --nothreshold --niolocking -dynaclass -silence -high -fft -cheb -flucid,6.5,18.5,26.0,100.0,26.0,1296.0
1st,119-220,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -fft -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1301.0
1st,244-53,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -fft -cheb -flucid,6.5,18.5,26.0,100.0,26.0,1323.0
1st,174-243,-noclustering --nothreshold --niolocking -dynaclass -silence -low -fft -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1325.0
1st,179-233,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -fft -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1332.0
1st,192-134,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -norm -fft -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1343.0
1st,310-54,-noclustering --nothreshold --niolocking -dynaclass -silence -band -fft -diff -flucid,6.5,18.5,26.0,100.0,26.0,1369.0
1st,678-10,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -endp -lpc -diff -flucid,6.5,18.5,26.0,100.0,26.0,1391.0
1st,175-237,-noclustering --nothreshold --niolocking -dynaclass -noise -norm -fft -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1401.0
1st,122-185,-noclustering --nothreshold --niolocking -dynaclass -silence -high -fft -diff -flucid,6.5,18.5,26.0,100.0,26.0,1418.0
1st,33-624,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -low -minmax -cheb -flucid,6.5,18.5,26.0,100.0,26.0,1732.0
1st,20-641,-noclustering --nothreshold --niolocking -dynaclass -noise -low -minmax -cheb -flucid,6.5,18.5,26.0,100.0,26.0,1787.0
1st,221-52,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -lpc -diff -flucid,6.5,18.5,26.0,100.0,26.0,1793.0
1st,382-22,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -lpc -mink -flucid,6.5,18.5,26.0,100.0,26.0,1813.0
1st,746-6,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -lpc -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1827.0
1st,324-61,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -aggr -cheb -flucid,6.5,18.5,26.0,100.0,26.0,1839.0
1st,534-15,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -lpc -diff -flucid,6.5,18.5,26.0,100.0,26.0,1840.0
1st,181-240,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -aggr -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1840.0
1st,31-701,-noclustering --nothreshold --niolocking -dynaclass -noise -low -minmax -diff -flucid,6.5,18.5,26.0,100.0,26.0,1872.0
1st,225-74,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -lpc -cos -flucid,6.5,18.5,26.0,100.0,26.0,1885.0
1st,194-175,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -aggr -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1888.0
1st,34-649,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -low -minmax -diff -flucid,6.5,18.5,26.0,100.0,26.0,1889.0
1st,526-38,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -lpc -cheb -flucid,6.5,18.5,26.0,100.0,26.0,1891.0
1st,619-36,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -lpc -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1898.0
1st,191-238,-noclustering --nothreshold --niolocking -dynaclass -noise -norm -aggr -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1918.0
1st,151-136,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -high -fft -cheb -flucid,6.5,18.5,26.0,100.0,26.0,1933.0
1st,171-133,-noclustering --nothreshold --niolocking -dynaclass -silence -band -lpc -diff -flucid,6.5,18.5,26.0,100.0,26.0,1965.0
1st,146-173,-noclustering --nothreshold --niolocking -dynaclass -silence -low -aggr -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1969.0
1st,249-73,-noclustering --nothreshold --niolocking -dynaclass -silence -band -aggr -cheb -flucid,6.5,18.5,26.0,100.0,26.0,2001.0
1st,97-373,-noclustering --nothreshold --niolocking -dynaclass -noise -high -fft -hamming -flucid,6.5,18.5,26.0,100.0,26.0,2011.0
1st,304-99,-noclustering --nothreshold --niolocking -dynaclass -silence -band -aggr -diff -flucid,6.5,18.5,26.0,100.0,26.0,2023.0
1st,153-121,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -norm -aggr -eucl -flucid,6.5,18.5,26.0,100.0,26.0,2027.0
1st,135-163,-noclustering --nothreshold --niolocking -dynaclass -silence -high -aggr -diff -flucid,6.5,18.5,26.0,100.0,26.0,2059.0
1st,195-111,-noclustering --nothreshold --niolocking -dynaclass -silence -high -aggr -cheb -flucid,6.5,18.5,26.0,100.0,26.0,2060.0
1st,145-142,-noclustering --nothreshold --niolocking -dynaclass -noise -bandstop -fft -mink -flucid,6.5,18.5,26.0,100.0,26.0,2105.0
1st,198-231,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -bandstop -fft -mink -flucid,6.5,18.5,26.0,100.0,26.0,2107.0
1st,54-304,-noclustering --nothreshold --niolocking -dynaclass -noise -bandstop -lpc -diff -flucid,6.5,18.5,26.0,100.0,26.0,2507.0
1st,178-209,-noclustering --nothreshold --niolocking -dynaclass -noise -bandstop -aggr -mink -flucid,6.5,18.5,26.0,100.0,26.0,2636.0
1st,156-140,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -bandstop -aggr -mink -flucid,6.5,18.5,26.0,100.0,26.0,2786.0
1st,96-659,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -minmax -cheb -flucid,6.0,19.0,24.0,100.0,24.0,219.0
1st,85-655,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -minmax -cheb -flucid,6.0,19.0,24.0,100.0,24.0,248.0
1st,232-113,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -minmax -diff -flucid,6.0,19.0,24.0,100.0,24.0,250.0
1st,237-207,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -minmax -diff -flucid,6.0,19.0,24.0,100.0,24.0,251.0
1st,98-614,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -minmax -cheb -flucid,6.0,19.0,24.0,100.0,24.0,264.0
1st,67-665,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -minmax -cheb -flucid,6.0,19.0,24.0,100.0,24.0,313.0
1st,273-246,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -minmax -diff -flucid,6.0,19.0,24.0,100.0,24.0,322.0
1st,92-657,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -cos -flucid,6.0,19.0,24.0,100.0,24.0,323.0
1st,50-647,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -cos -flucid,6.0,19.0,24.0,100.0,24.0,329.0
1st,205-110,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -minmax -diff -flucid,6.0,19.0,24.0,100.0,24.0,340.0
1st,280-169,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -fft -eucl -flucid,6.0,19.0,24.0,100.0,24.0,420.0
1st,243-128,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -fft -eucl -flucid,6.0,19.0,24.0,100.0,24.0,516.0
1st,269-182,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -fft -eucl -flucid,6.0,19.0,24.0,100.0,24.0,533.0
1st,306-236,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -fft -eucl -flucid,6.0,19.0,24.0,100.0,24.0,559.0
1st,283-228,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -fft -diff -flucid,6.0,19.0,24.0,100.0,24.0,564.0
1st,287-138,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -fft -mink -flucid,6.0,19.0,24.0,100.0,24.0,565.0
1st,279-196,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -fft -cheb -flucid,6.0,19.0,24.0,100.0,24.0,578.0
1st,264-159,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -fft -mink -flucid,6.0,19.0,24.0,100.0,24.0,624.0
1st,202-232,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -fft -diff -flucid,6.0,19.0,24.0,100.0,24.0,642.0
1st,401-71,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -mink -flucid,6.0,19.0,24.0,100.0,24.0,909.0
1st,342-184,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -aggr -mink -flucid,6.0,19.0,24.0,100.0,24.0,983.0
1st,636-51,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -lpc -mink -flucid,6.0,19.0,24.0,100.0,24.0,1027.0
1st,319-234,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -aggr -mink -flucid,6.0,19.0,24.0,100.0,24.0,1029.0
1st,587-87,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -lpc -mink -flucid,6.0,19.0,24.0,100.0,24.0,1043.0
1st,361-46,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -lpc -mink -flucid,6.0,19.0,24.0,100.0,24.0,1047.0
1st,308-174,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -fft -cheb -flucid,6.0,19.0,24.0,100.0,24.0,1055.0
1st,292-167,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -eucl -flucid,6.0,19.0,24.0,100.0,24.0,1064.0
1st,230-135,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -aggr -hamming -flucid,6.0,19.0,24.0,100.0,24.0,1094.0
1st,360-42,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -lpc -mink -flucid,6.0,19.0,24.0,100.0,24.0,1097.0
1st,487-44,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -mink -flucid,6.0,19.0,24.0,100.0,24.0,1107.0
1st,317-221,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -aggr -eucl -flucid,6.0,19.0,24.0,100.0,24.0,1109.0
