guess,run,config,good,bad,%,recall,mca,ms
1st,19-11,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -minmax -cos -flucid,9.5,15.5,38.0,100.0,38.0,312.0
1st,30-6,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -minmax -cos -flucid,9.5,15.5,38.0,100.0,38.0,327.0
1st,6-30,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -hamming -flucid,9.5,15.5,38.0,100.0,38.0,1263.0
1st,44-27,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -eucl -flucid,9.0,16.0,36.0,100.0,36.0,282.0
1st,27-32,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -mink -flucid,9.0,16.0,36.0,100.0,36.0,340.0
1st,35-22,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -eucl -flucid,9.0,16.0,36.0,100.0,36.0,344.0
1st,29-34,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -mink -flucid,9.0,16.0,36.0,100.0,36.0,389.0
1st,81-10,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -eucl -flucid,9.0,16.0,36.0,100.0,36.0,1105.0
1st,80-9,-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -eucl -flucid,9.0,16.0,36.0,100.0,36.0,1233.0
1st,49-16,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -lpc -cos -flucid,9.0,16.0,36.0,100.0,36.0,1826.0
1st,33-59,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -hamming -flucid,8.5,16.5,34.0,100.0,34.0,1176.0
1st,34-58,-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -hamming -flucid,8.5,16.5,34.0,100.0,34.0,1204.0
1st,82-31,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -diff -flucid,8.5,16.5,34.0,100.0,34.0,1227.0
1st,69-29,-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -diff -flucid,8.5,16.5,34.0,100.0,34.0,1235.0
1st,4-105,-noclustering --nothreshold --niolocking -dynaclass -silence -high -lpc -cheb -flucid,8.5,16.5,34.0,100.0,34.0,1964.0
1st,185-24,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -minmax -mink -flucid,8.0,17.0,32.0,100.0,32.0,203.0
1st,164-33,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -minmax -mink -flucid,8.0,17.0,32.0,100.0,32.0,250.0
1st,125-21,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -minmax -mink -flucid,8.0,17.0,32.0,100.0,32.0,314.0
1st,138-23,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -minmax -mink -flucid,8.0,17.0,32.0,100.0,32.0,331.0
1st,56-42,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -fft -diff -flucid,8.0,17.0,32.0,100.0,32.0,1335.0
1st,101-60,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -lpc -diff -flucid,8.0,17.0,32.0,100.0,32.0,1812.0
1st,86-55,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -aggr -hamming -flucid,8.0,17.0,32.0,100.0,32.0,1950.0
1st,95-48,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -aggr -diff -flucid,8.0,17.0,32.0,100.0,32.0,2001.0
1st,2-194,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -band -lpc -cos -flucid,8.0,17.0,32.0,100.0,32.0,2493.0
1st,85-141,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -minmax -cheb -flucid,7.5,17.5,30.0,100.0,30.0,203.0
1st,99-143,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -minmax -cheb -flucid,7.5,17.5,30.0,100.0,30.0,282.0
1st,77-145,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -minmax -cheb -flucid,7.5,17.5,30.0,100.0,30.0,294.0
1st,61-96,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -minmax -eucl -flucid,7.5,17.5,30.0,100.0,30.0,300.0
1st,166-44,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -cheb -flucid,7.5,17.5,30.0,100.0,30.0,311.0
1st,57-126,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -minmax -eucl -flucid,7.5,17.5,30.0,100.0,30.0,326.0
1st,100-107,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -minmax -cheb -flucid,7.5,17.5,30.0,100.0,30.0,343.0
1st,45-123,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -minmax -eucl -flucid,7.5,17.5,30.0,100.0,30.0,359.0
1st,107-54,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -cheb -flucid,7.5,17.5,30.0,100.0,30.0,375.0
1st,23-249,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -fft -eucl -flucid,7.5,17.5,30.0,100.0,30.0,484.0
1st,91-133,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -minmax -eucl -flucid,7.5,17.5,30.0,100.0,30.0,515.0
1st,43-246,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -fft -eucl -flucid,7.5,17.5,30.0,100.0,30.0,608.0
1st,39-175,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -aggr -eucl -flucid,7.5,17.5,30.0,100.0,30.0,933.0
1st,32-210,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -aggr -eucl -flucid,7.5,17.5,30.0,100.0,30.0,1002.0
1st,28-174,-noclustering --nothreshold --niolocking -dynaclass -noise -endp -fft -hamming -flucid,7.5,17.5,30.0,100.0,30.0,1202.0
1st,68-75,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -hamming -flucid,7.5,17.5,30.0,100.0,30.0,1235.0
1st,55-150,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -fft -eucl -flucid,7.5,17.5,30.0,100.0,30.0,1295.0
1st,70-69,-noclustering --nothreshold --niolocking -dynaclass -silence -high -minmax -hamming -flucid,7.5,17.5,30.0,100.0,30.0,1343.0
1st,67-97,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -fft -cheb -flucid,7.5,17.5,30.0,100.0,30.0,1369.0
1st,98-160,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -fft -cheb -flucid,7.5,17.5,30.0,100.0,30.0,1407.0
1st,38-186,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -high -minmax -cos -flucid,7.5,17.5,30.0,100.0,30.0,1735.0
1st,135-35,-noclustering --nothreshold --niolocking -dynaclass -silence -high -lpc -cos -flucid,7.5,17.5,30.0,100.0,30.0,1809.0
1st,324-26,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -lpc -eucl -flucid,7.5,17.5,30.0,100.0,30.0,1821.0
1st,63-68,-noclustering --nothreshold --niolocking -dynaclass -noise -high -minmax -eucl -flucid,7.5,17.5,30.0,100.0,30.0,1824.0
1st,73-104,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -high -minmax -eucl -flucid,7.5,17.5,30.0,100.0,30.0,1861.0
1st,25-222,-noclustering --nothreshold --niolocking -dynaclass -noise -high -minmax -cos -flucid,7.5,17.5,30.0,100.0,30.0,1884.0
1st,92-109,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -aggr -cheb -flucid,7.5,17.5,30.0,100.0,30.0,1965.0
1st,93-162,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -aggr -eucl -flucid,7.5,17.5,30.0,100.0,30.0,1983.0
1st,78-73,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -aggr -cheb -flucid,7.5,17.5,30.0,100.0,30.0,2042.0
1st,54-144,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -aggr -diff -flucid,7.5,17.5,30.0,100.0,30.0,2075.0
1st,21-250,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -band -lpc -eucl -flucid,7.5,17.5,30.0,100.0,30.0,2475.0
1st,323-43,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -minmax -hamming -flucid,7.0,18.0,28.0,100.0,28.0,251.0
1st,290-62,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -minmax -hamming -flucid,7.0,18.0,28.0,100.0,28.0,278.0
1st,265-56,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -minmax -hamming -flucid,7.0,18.0,28.0,100.0,28.0,280.0
1st,231-61,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -minmax -hamming -flucid,7.0,18.0,28.0,100.0,28.0,425.0
1st,96-282,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -fft -hamming -flucid,7.0,18.0,28.0,100.0,28.0,498.0
1st,74-286,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -fft -hamming -flucid,7.0,18.0,28.0,100.0,28.0,514.0
1st,97-235,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -fft -hamming -flucid,7.0,18.0,28.0,100.0,28.0,529.0
1st,112-151,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -fft -cheb -flucid,7.0,18.0,28.0,100.0,28.0,531.0
1st,275-39,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -fft -mink -flucid,7.0,18.0,28.0,100.0,28.0,546.0
1st,84-278,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -fft -hamming -flucid,7.0,18.0,28.0,100.0,28.0,581.0
1st,154-148,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -fft -cheb -flucid,7.0,18.0,28.0,100.0,28.0,606.0
1st,254-47,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -fft -mink -flucid,7.0,18.0,28.0,100.0,28.0,611.0
1st,143-106,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -aggr -diff -flucid,7.0,18.0,28.0,100.0,28.0,920.0
1st,130-115,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -aggr -cheb -flucid,7.0,18.0,28.0,100.0,28.0,940.0
1st,142-83,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -aggr -cheb -flucid,7.0,18.0,28.0,100.0,28.0,968.0
1st,307-63,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -aggr -mink -flucid,7.0,18.0,28.0,100.0,28.0,995.0
1st,327-57,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -aggr -mink -flucid,7.0,18.0,28.0,100.0,28.0,996.0
1st,153-152,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -aggr -diff -flucid,7.0,18.0,28.0,100.0,28.0,1011.0
1st,283-37,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -fft -eucl -flucid,7.0,18.0,28.0,100.0,28.0,1278.0
1st,157-129,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -fft -diff -flucid,7.0,18.0,28.0,100.0,28.0,1293.0
1st,271-65,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -fft -cos -flucid,7.0,18.0,28.0,100.0,28.0,1357.0
1st,53-272,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -cos -flucid,7.0,18.0,28.0,100.0,28.0,1764.0
1st,281-45,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -lpc -cheb -flucid,7.0,18.0,28.0,100.0,28.0,1765.0
1st,103-207,-noclustering --nothreshold --niolocking -dynaclass -noise -band -minmax -hamming -flucid,7.0,18.0,28.0,100.0,28.0,1795.0
1st,90-202,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -band -minmax -hamming -flucid,7.0,18.0,28.0,100.0,28.0,1825.0
1st,75-196,-noclustering --nothreshold --niolocking -dynaclass -silence -high -lpc -eucl -flucid,7.0,18.0,28.0,100.0,28.0,1842.0
1st,94-185,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -high -fft -eucl -flucid,7.0,18.0,28.0,100.0,28.0,1915.0
1st,201-41,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -aggr -eucl -flucid,7.0,18.0,28.0,100.0,28.0,1933.0
1st,52-252,-noclustering --nothreshold --niolocking -dynaclass -noise -norm -lpc -cos -flucid,7.0,18.0,28.0,100.0,28.0,1951.0
1st,83-212,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -aggr -hamming -flucid,7.0,18.0,28.0,100.0,28.0,1953.0
1st,199-46,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -aggr -cos -flucid,7.0,18.0,28.0,100.0,28.0,1963.0
1st,48-180,-noclustering --nothreshold --niolocking -dynaclass -noise -bandstop -lpc -cos -flucid,7.0,18.0,28.0,100.0,28.0,2404.0
1st,87-223,-noclustering --nothreshold --niolocking -dynaclass -noise -high -lpc -hamming -flucid,7.0,18.0,28.0,100.0,28.0,2499.0
1st,58-211,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -bandstop -lpc -cos -flucid,7.0,18.0,28.0,100.0,28.0,2541.0
1st,148-110,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -high -aggr -eucl -flucid,7.0,18.0,28.0,100.0,28.0,2559.0
1st,47-298,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -minmax -diff -flucid,6.5,18.5,26.0,100.0,26.0,232.0
1st,62-475,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -minmax -diff -flucid,6.5,18.5,26.0,100.0,26.0,249.0
1st,79-538,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -minmax -diff -flucid,6.5,18.5,26.0,100.0,26.0,279.0
1st,438-40,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -cheb -flucid,6.5,18.5,26.0,100.0,26.0,280.0
1st,60-305,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -minmax -diff -flucid,6.5,18.5,26.0,100.0,26.0,280.0
1st,540-50,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -cheb -flucid,6.5,18.5,26.0,100.0,26.0,328.0
1st,241-172,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -fft -cheb -flucid,6.5,18.5,26.0,100.0,26.0,499.0
1st,210-138,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -fft -cheb -flucid,6.5,18.5,26.0,100.0,26.0,499.0
1st,236-135,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -fft -diff -flucid,6.5,18.5,26.0,100.0,26.0,501.0
1st,249-88,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -fft -diff -flucid,6.5,18.5,26.0,100.0,26.0,516.0
1st,161-190,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -fft -cos -flucid,6.5,18.5,26.0,100.0,26.0,527.0
1st,156-195,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -fft -cos -flucid,6.5,18.5,26.0,100.0,26.0,530.0
1st,295-111,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -fft -diff -flucid,6.5,18.5,26.0,100.0,26.0,543.0
1st,260-71,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -fft -diff -flucid,6.5,18.5,26.0,100.0,26.0,545.0
1st,230-116,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -fft -hamming -flucid,6.5,18.5,26.0,100.0,26.0,558.0
1st,329-86,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -fft -diff -flucid,6.5,18.5,26.0,100.0,26.0,574.0
1st,273-166,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -fft -diff -flucid,6.5,18.5,26.0,100.0,26.0,581.0
1st,220-125,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -fft -cheb -flucid,6.5,18.5,26.0,100.0,26.0,623.0
1st,279-140,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -fft -hamming -flucid,6.5,18.5,26.0,100.0,26.0,623.0
1st,336-100,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -fft -cheb -flucid,6.5,18.5,26.0,100.0,26.0,646.0
1st,426-36,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -lpc -eucl -flucid,6.5,18.5,26.0,100.0,26.0,996.0
1st,140-277,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -aggr -cos -flucid,6.5,18.5,26.0,100.0,26.0,999.0
1st,475-52,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -lpc -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1012.0
1st,173-280,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -aggr -cos -flucid,6.5,18.5,26.0,100.0,26.0,1031.0
1st,639-66,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1032.0
1st,598-51,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -lpc -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1046.0
1st,203-85,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -aggr -diff -flucid,6.5,18.5,26.0,100.0,26.0,1094.0
1st,311-146,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -aggr -cheb -flucid,6.5,18.5,26.0,100.0,26.0,1112.0
1st,427-53,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1135.0
1st,235-102,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -aggr -cheb -flucid,6.5,18.5,26.0,100.0,26.0,1139.0
1st,89-443,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cheb -flucid,6.5,18.5,26.0,100.0,26.0,1140.0
1st,308-101,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -aggr -diff -flucid,6.5,18.5,26.0,100.0,26.0,1155.0
1st,325-165,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -aggr -cheb -flucid,6.5,18.5,26.0,100.0,26.0,1168.0
1st,26-646,-noclustering --nothreshold --niolocking -dynaclass -noise -norm -minmax -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1170.0
1st,17-645,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -minmax -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1183.0
1st,286-139,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -aggr -diff -flucid,6.5,18.5,26.0,100.0,26.0,1202.0
1st,498-49,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -lpc -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1206.0
1st,208-112,-noclustering --nothreshold --niolocking -dynaclass -silence -high -fft -cheb -flucid,6.5,18.5,26.0,100.0,26.0,1215.0
1st,31-635,-noclustering --nothreshold --niolocking -dynaclass -silence -low -minmax -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1217.0
1st,222-103,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -aggr -diff -flucid,6.5,18.5,26.0,100.0,26.0,1228.0
1st,66-481,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -cheb -flucid,6.5,18.5,26.0,100.0,26.0,1248.0
1st,37-680,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -norm -minmax -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1249.0
1st,256-161,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -aggr -cheb -flucid,6.5,18.5,26.0,100.0,26.0,1265.0
1st,213-124,-noclustering --nothreshold --niolocking -dynaclass -silence -high -fft -diff -flucid,6.5,18.5,26.0,100.0,26.0,1310.0
1st,113-263,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -fft -cos -flucid,6.5,18.5,26.0,100.0,26.0,1327.0
1st,226-167,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -fft -hamming -flucid,6.5,18.5,26.0,100.0,26.0,1373.0
1st,22-602,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -fft -mink -flucid,6.5,18.5,26.0,100.0,26.0,1374.0
1st,238-117,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -band -minmax -diff -flucid,6.5,18.5,26.0,100.0,26.0,1794.0
1st,200-149,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -lpc -mink -flucid,6.5,18.5,26.0,100.0,26.0,1808.0
1st,50-393,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -high -minmax -cheb -flucid,6.5,18.5,26.0,100.0,26.0,1810.0
1st,102-322,-noclustering --nothreshold --niolocking -dynaclass -noise -high -minmax -cheb -flucid,6.5,18.5,26.0,100.0,26.0,1825.0
1st,42-598,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -low -minmax -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1843.0
1st,76-470,-noclustering --nothreshold --niolocking -dynaclass -silence -high -lpc -diff -flucid,6.5,18.5,26.0,100.0,26.0,1855.0
1st,214-89,-noclustering --nothreshold --niolocking -dynaclass -noise -band -minmax -diff -flucid,6.5,18.5,26.0,100.0,26.0,1868.0
1st,24-632,-noclustering --nothreshold --niolocking -dynaclass -noise -low -minmax -eucl -flucid,6.5,18.5,26.0,100.0,26.0,1901.0
1st,146-201,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -high -fft -cheb -flucid,6.5,18.5,26.0,100.0,26.0,1937.0
1st,232-114,-noclustering --nothreshold --niolocking -dynaclass -silence -high -aggr -diff -flucid,6.5,18.5,26.0,100.0,26.0,1937.0
1st,333-77,-noclustering --nothreshold --niolocking -dynaclass -silence -high -aggr -cheb -flucid,6.5,18.5,26.0,100.0,26.0,2000.0
1st,162-283,-noclustering --nothreshold --niolocking -dynaclass -silence -band -aggr -diff -flucid,6.5,18.5,26.0,100.0,26.0,2008.0
1st,315-72,-noclustering --nothreshold --niolocking -dynaclass -noise -band -fft -hamming -flucid,6.5,18.5,26.0,100.0,26.0,2026.0
1st,170-230,-noclustering --nothreshold --niolocking -dynaclass -noise -band -fft -cos -flucid,6.5,18.5,26.0,100.0,26.0,2047.0
1st,158-177,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -aggr -cos -flucid,6.5,18.5,26.0,100.0,26.0,2062.0
1st,191-156,-noclustering --nothreshold --niolocking -dynaclass -noise -low -fft -hamming -flucid,6.5,18.5,26.0,100.0,26.0,2091.0
1st,13-629,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -aggr -mink -flucid,6.5,18.5,26.0,100.0,26.0,2134.0
1st,152-206,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -band -lpc -mink -flucid,6.5,18.5,26.0,100.0,26.0,2558.0
1st,262-134,-noclustering --nothreshold --niolocking -dynaclass -noise -band -aggr -hamming -flucid,6.5,18.5,26.0,100.0,26.0,2669.0
1st,266-163,-noclustering --nothreshold --niolocking -dynaclass -noise -low -aggr -hamming -flucid,6.5,18.5,26.0,100.0,26.0,2713.0
1st,109-214,-noclustering --nothreshold --niolocking -dynaclass -noise -band -aggr -cos -flucid,6.5,18.5,26.0,100.0,26.0,2764.0
1st,272-265,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -fft -diff -flucid,6.0,19.0,24.0,100.0,24.0,592.0
1st,187-267,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -fft -diff -flucid,6.0,19.0,24.0,100.0,24.0,607.0
1st,264-242,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -fft -cheb -flucid,6.0,19.0,24.0,100.0,24.0,608.0
1st,292-227,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -fft -cheb -flucid,6.0,19.0,24.0,100.0,24.0,639.0
1st,382-130,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -lpc -cheb -flucid,6.0,19.0,24.0,100.0,24.0,947.0
1st,405-121,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -lpc -cheb -flucid,6.0,19.0,24.0,100.0,24.0,980.0
1st,544-80,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -cheb -flucid,6.0,19.0,24.0,100.0,24.0,1012.0
1st,497-127,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -lpc -cheb -flucid,6.0,19.0,24.0,100.0,24.0,1014.0
1st,645-131,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -cheb -flucid,6.0,19.0,24.0,100.0,24.0,1017.0
1st,644-95,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -lpc -cheb -flucid,6.0,19.0,24.0,100.0,24.0,1095.0
1st,285-285,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -aggr -hamming -flucid,6.0,19.0,24.0,100.0,24.0,1141.0
1st,237-254,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -aggr -hamming -flucid,6.0,19.0,24.0,100.0,24.0,1169.0
1st,298-203,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -diff -flucid,6.0,19.0,24.0,100.0,24.0,1169.0
1st,195-229,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -eucl -flucid,6.0,19.0,24.0,100.0,24.0,1170.0
1st,250-182,-noclustering --nothreshold --niolocking -dynaclass -silence -high -minmax -diff -flucid,6.0,19.0,24.0,100.0,24.0,1185.0
